head,encoder,task,gene,pearson_mean,n_splits
pca_ridge,hoptimus0,CCRCC,HSPA1A,0.0994,6
pca_ridge,hoptimus0,CCRCC,CD14,0.0895,6
pca_ridge,hoptimus0,COAD,TYMS,0.8028,2
pca_ridge,hoptimus0,COAD,COL11A1,0.6061,2
pca_ridge,hoptimus0,COAD,CEACAM6,0.593,2
pca_ridge,hoptimus0,COAD,CCR7,0.5442,2
pca_ridge,hoptimus0,COAD,MS4A1,0.5313,2
pca_ridge,hoptimus0,COAD,BANK1,0.5298,2
pca_ridge,hoptimus0,COAD,SPIB,0.5245,2
pca_ridge,hoptimus0,COAD,CXCL13,0.5121,2
pca_ridge,hoptimus0,COAD,CCL20,0.4993,2
pca_ridge,hoptimus0,COAD,FCRL1,0.4737,2
pca_ridge,hoptimus0,COAD,CXCL10,0.4528,2
pca_ridge,hoptimus0,COAD,HEPACAM2,0.4324,2
pca_ridge,hoptimus0,COAD,DMBT1,0.4062,2
pca_ridge,hoptimus0,COAD,CHGB,0.4031,2
pca_ridge,hoptimus0,COAD,RETNLB,0.3956,2
pca_ridge,hoptimus0,COAD,TCL1A,0.3865,2
pca_ridge,hoptimus0,COAD,AREG,0.3861,2
pca_ridge,hoptimus0,COAD,CEACAM7,0.3631,2
pca_ridge,hoptimus0,COAD,CHI3L2,0.3593,2
pca_ridge,hoptimus0,COAD,GUCA2B,0.3515,2
pca_ridge,hoptimus0,COAD,GATA2,0.3449,2
pca_ridge,hoptimus0,COAD,LCN2,0.3396,2
pca_ridge,hoptimus0,COAD,TMIGD1,0.3395,2
pca_ridge,hoptimus0,COAD,CD177,0.3311,2
pca_ridge,hoptimus0,COAD,NXPE4,0.3214,2
pca_ridge,hoptimus0,COAD,INSL5,0.3062,2
pca_ridge,hoptimus0,COAD,PI3,0.3055,2
pca_ridge,hoptimus0,COAD,ITLN1,0.2976,2
pca_ridge,hoptimus0,COAD,SLC26A3,0.2931,2
pca_ridge,hoptimus0,COAD,MS4A12,0.2709,2
pca_ridge,hoptimus0,COAD,DUOX2,0.2682,2
pca_ridge,hoptimus0,COAD,AQP8,0.2534,2
pca_ridge,hoptimus0,COAD,CALB2,0.2481,2
pca_ridge,hoptimus0,COAD,IL1B,0.2433,2
pca_ridge,hoptimus0,COAD,UGT2B17,0.2413,2
pca_ridge,hoptimus0,COAD,GCG,0.2361,2
pca_ridge,hoptimus0,COAD,SCGN,0.2248,2
pca_ridge,hoptimus0,COAD,CHGA,0.2066,2
pca_ridge,hoptimus0,COAD,OTOP2,0.1804,2
pca_ridge,hoptimus0,COAD,PRPH,0.1717,2
pca_ridge,hoptimus0,COAD,OLFM4,0.1557,2
pca_ridge,hoptimus0,COAD,CA1,0.1481,2
pca_ridge,hoptimus0,COAD,CLCA4,0.142,2
pca_ridge,hoptimus0,COAD,CTSE,0.0828,2
pca_ridge,hoptimus0,COAD,SCG2,0.0706,2
pca_ridge,hoptimus0,COAD,MMP1,0.045,2
pca_ridge,hoptimus0,COAD,CLCA1,0.0424,2
pca_ridge,hoptimus0,COAD,CA4,0.0245,2
pca_ridge,hoptimus0,COAD,GUCA2A,-0.0093,2
pca_ridge,hoptimus0,COAD,MMP3,-0.2454,2
pca_ridge,hoptimus0,HCC,TAGLN,0.2501,2
pca_ridge,hoptimus0,HCC,SPARCL1,0.2202,2
pca_ridge,hoptimus0,HCC,MYL9,0.2188,2
pca_ridge,hoptimus0,HCC,MGP,0.1971,2
pca_ridge,hoptimus0,HCC,AEBP1,0.1905,2
pca_ridge,hoptimus0,HCC,ELN,0.1803,2
pca_ridge,hoptimus0,HCC,LRRC75A,0.1691,2
pca_ridge,hoptimus0,HCC,ACTA2,0.1575,2
pca_ridge,hoptimus0,HCC,TPM2,0.1534,2
pca_ridge,hoptimus0,HCC,FBLN2,0.1527,2
pca_ridge,hoptimus0,HCC,IGLC2,0.1496,2
pca_ridge,hoptimus0,HCC,MFAP4,0.1426,2
pca_ridge,hoptimus0,HCC,JAG1,0.1287,2
pca_ridge,hoptimus0,HCC,GJA4,0.1268,2
pca_ridge,hoptimus0,HCC,CAVIN3,0.1252,2
pca_ridge,hoptimus0,HCC,RBP7,0.1247,2
pca_ridge,hoptimus0,HCC,S100A4,0.1216,2
pca_ridge,hoptimus0,HCC,PRELP,0.1195,2
pca_ridge,hoptimus0,HCC,PPP1R14A,0.1109,2
pca_ridge,hoptimus0,HCC,IGKC,0.1086,2
pca_ridge,hoptimus0,HCC,MUSTN1,0.1004,2
pca_ridge,hoptimus0,HCC,IGFBP5,0.0978,2
pca_ridge,hoptimus0,HCC,AC092069.1,0.0854,2
pca_ridge,hoptimus0,HCC,LTBP2,0.0849,2
pca_ridge,hoptimus0,HCC,NDUFA4L2,0.0846,2
pca_ridge,hoptimus0,HCC,MCAM,0.0834,2
pca_ridge,hoptimus0,HCC,FBLN5,0.0814,2
pca_ridge,hoptimus0,HCC,PHKG1,0.0799,2
pca_ridge,hoptimus0,HCC,RND1,0.0737,2
pca_ridge,hoptimus0,HCC,ETNPPL,0.068,2
pca_ridge,hoptimus0,HCC,TRBC2,0.0675,2
pca_ridge,hoptimus0,HCC,C11orf96,0.0666,2
pca_ridge,hoptimus0,HCC,HAMP,0.0595,2
pca_ridge,hoptimus0,HCC,ASPM,0.05,2
pca_ridge,hoptimus0,HCC,TSPAN13,0.0456,2
pca_ridge,hoptimus0,HCC,CXCL10,0.0452,2
pca_ridge,hoptimus0,HCC,IGHM,0.044,2
pca_ridge,hoptimus0,HCC,CCL21,0.0301,2
pca_ridge,hoptimus0,HCC,HBB,0.0181,2
pca_ridge,hoptimus0,HCC,IGHA1,0.0174,2
pca_ridge,hoptimus0,HCC,CXCL9,0.0163,2
pca_ridge,hoptimus0,HCC,CYP2E1,0.0121,2
pca_ridge,hoptimus0,HCC,PDE9A,-0.0041,2
pca_ridge,hoptimus0,HCC,IGLC1,-0.0105,2
pca_ridge,hoptimus0,HCC,IGHG1,-0.0132,2
pca_ridge,hoptimus0,HCC,CCN1,-0.0273,2
pca_ridge,hoptimus0,HCC,BEST1,-0.0431,2
pca_ridge,hoptimus0,HCC,PTGDS,-0.0534,2
pca_ridge,hoptimus0,HCC,TCEAL9,-0.061,2
pca_ridge,hoptimus0,HCC,PDZK1IP1,-0.2873,2
pca_ridge,hoptimus0,IDC,TACSTD2,0.8934,4
pca_ridge,hoptimus0,IDC,GATA3,0.8511,4
pca_ridge,hoptimus0,IDC,FASN,0.8485,4
pca_ridge,hoptimus0,IDC,ERBB2,0.8327,4
pca_ridge,hoptimus0,IDC,PTPRC,0.8061,4
pca_ridge,hoptimus0,IDC,DST,0.7857,4
pca_ridge,hoptimus0,IDC,CD3E,0.7754,4
pca_ridge,hoptimus0,IDC,SCD,0.7722,4
pca_ridge,hoptimus0,IDC,TOP2A,0.7707,4
pca_ridge,hoptimus0,IDC,ABCC11,0.7677,4
pca_ridge,hoptimus0,IDC,IL2RG,0.7533,4
pca_ridge,hoptimus0,IDC,MYLK,0.7447,4
pca_ridge,hoptimus0,IDC,SERHL2,0.7382,4
pca_ridge,hoptimus0,IDC,IL7R,0.7359,4
pca_ridge,hoptimus0,IDC,KLF5,0.7284,4
pca_ridge,hoptimus0,IDC,CYTIP,0.7108,4
pca_ridge,hoptimus0,IDC,SLAMF7,0.6964,4
pca_ridge,hoptimus0,IDC,KRT14,0.6901,4
pca_ridge,hoptimus0,IDC,AQP1,0.6898,4
pca_ridge,hoptimus0,IDC,VWF,0.6792,4
pca_ridge,hoptimus0,IDC,MYH11,0.6662,4
pca_ridge,hoptimus0,IDC,KRT5,0.6567,4
pca_ridge,hoptimus0,IDC,CCR7,0.6431,4
pca_ridge,hoptimus0,IDC,PTN,0.6393,4
pca_ridge,hoptimus0,IDC,ESR1,0.6317,4
pca_ridge,hoptimus0,IDC,CEACAM6,0.6291,4
pca_ridge,hoptimus0,IDC,OXTR,0.6024,4
pca_ridge,hoptimus0,IDC,KRT6B,0.6023,4
pca_ridge,hoptimus0,IDC,TENT5C,0.5934,4
pca_ridge,hoptimus0,IDC,SERPINA3,0.5912,4
pca_ridge,hoptimus0,IDC,ANKRD30A,0.5908,4
pca_ridge,hoptimus0,IDC,TRAC,0.5845,4
pca_ridge,hoptimus0,IDC,MS4A1,0.581,4
pca_ridge,hoptimus0,IDC,CLIC6,0.5646,4
pca_ridge,hoptimus0,IDC,PTGDS,0.5592,4
pca_ridge,hoptimus0,IDC,ADIPOQ,0.5305,4
pca_ridge,hoptimus0,IDC,SFRP1,0.5144,4
pca_ridge,hoptimus0,IDC,PIGR,0.4793,4
pca_ridge,hoptimus0,IDC,KIT,0.4733,4
pca_ridge,hoptimus0,IDC,SCGB2A1,0.4451,4
pca_ridge,hoptimus0,IDC,MYBPC1,0.4323,4
pca_ridge,hoptimus0,IDC,AQP3,0.431,4
pca_ridge,hoptimus0,IDC,ADH1B,0.3976,4
pca_ridge,hoptimus0,IDC,TCL1A,0.3705,4
pca_ridge,hoptimus0,IDC,CEACAM8,0.3312,4
pca_ridge,hoptimus0,IDC,MMP1,0.3013,4
pca_ridge,hoptimus0,IDC,MMP12,0.2605,4
pca_ridge,hoptimus0,IDC,OPRPN,0.2372,4
pca_ridge,hoptimus0,IDC,TPSAB1,0.1731,4
pca_ridge,hoptimus0,IDC,MUC6,0.0985,4
pca_ridge,hoptimus0,LUNG,PTPRC,0.8834,2
pca_ridge,hoptimus0,LUNG,CAPN8,0.8531,2
pca_ridge,hoptimus0,LUNG,PECAM1,0.8445,2
pca_ridge,hoptimus0,LUNG,GPRC5A,0.8438,2
pca_ridge,hoptimus0,LUNG,CD2,0.8437,2
pca_ridge,hoptimus0,LUNG,COL5A2,0.8325,2
pca_ridge,hoptimus0,LUNG,MET,0.8125,2
pca_ridge,hoptimus0,LUNG,MALL,0.8078,2
pca_ridge,hoptimus0,LUNG,CD163,0.8074,2
pca_ridge,hoptimus0,LUNG,CXCR4,0.7916,2
pca_ridge,hoptimus0,LUNG,CTSK,0.7898,2
pca_ridge,hoptimus0,LUNG,ACE2,0.7292,2
pca_ridge,hoptimus0,LUNG,PLA2G7,0.7245,2
pca_ridge,hoptimus0,LUNG,ALDH1A3,0.7164,2
pca_ridge,hoptimus0,LUNG,MZB1,0.6961,2
pca_ridge,hoptimus0,LUNG,TOP2A,0.6754,2
pca_ridge,hoptimus0,LUNG,CCR7,0.6624,2
pca_ridge,hoptimus0,LUNG,CDK1,0.6564,2
pca_ridge,hoptimus0,LUNG,MKI67,0.642,2
pca_ridge,hoptimus0,LUNG,SNTN,0.6383,2
pca_ridge,hoptimus0,LUNG,CD79A,0.636,2
pca_ridge,hoptimus0,LUNG,MARCO,0.5932,2
pca_ridge,hoptimus0,LUNG,SPIB,0.5707,2
pca_ridge,hoptimus0,LUNG,LIF,0.5679,2
pca_ridge,hoptimus0,LUNG,CD19,0.5645,2
pca_ridge,hoptimus0,LUNG,CNN1,0.5626,2
pca_ridge,hoptimus0,LUNG,MEDAG,0.5624,2
pca_ridge,hoptimus0,LUNG,UBE2C,0.5595,2
pca_ridge,hoptimus0,LUNG,MS4A1,0.5438,2
pca_ridge,hoptimus0,LUNG,SRPX,0.4993,2
pca_ridge,hoptimus0,LUNG,FGFBP1,0.4909,2
pca_ridge,hoptimus0,LUNG,DNAAF1,0.4908,2
pca_ridge,hoptimus0,LUNG,CXCL9,0.4799,2
pca_ridge,hoptimus0,LUNG,OGN,0.4764,2
pca_ridge,hoptimus0,LUNG,INMT,0.4745,2
pca_ridge,hoptimus0,LUNG,CCL19,0.4694,2
pca_ridge,hoptimus0,LUNG,MCEMP1,0.4692,2
pca_ridge,hoptimus0,LUNG,SOX2,0.4678,2
pca_ridge,hoptimus0,LUNG,CXCL10,0.4125,2
pca_ridge,hoptimus0,LUNG,FCER1A,0.383,2
pca_ridge,hoptimus0,LUNG,CYP2A7,0.3646,2
pca_ridge,hoptimus0,LUNG,CD1A,0.3447,2
pca_ridge,hoptimus0,LUNG,PCSK2,0.338,2
pca_ridge,hoptimus0,LUNG,BBOX1,0.316,2
pca_ridge,hoptimus0,LUNG,CD274,0.2889,2
pca_ridge,hoptimus0,LUNG,SERPINB2,0.2751,2
pca_ridge,hoptimus0,LUNG,TCL1A,0.2404,2
pca_ridge,hoptimus0,LUNG,CTSG,0.2186,2
pca_ridge,hoptimus0,LUNG,DMBT1,0.1882,2
pca_ridge,hoptimus0,LUNG,SNCG,-0.152,2
pca_ridge,hoptimus0,LYMPH_IDC,FABP4,0.4579,4
pca_ridge,hoptimus0,LYMPH_IDC,CYP4Z1,0.4218,4
pca_ridge,hoptimus0,LYMPH_IDC,RSF1,0.4082,4
pca_ridge,hoptimus0,LYMPH_IDC,QSOX1,0.3957,4
pca_ridge,hoptimus0,LYMPH_IDC,PTRH2,0.383,4
pca_ridge,hoptimus0,LYMPH_IDC,AAMDC,0.3788,4
pca_ridge,hoptimus0,LYMPH_IDC,PDZK1IP1,0.3651,4
pca_ridge,hoptimus0,LYMPH_IDC,ANO8,0.3548,4
pca_ridge,hoptimus0,LYMPH_IDC,SHANK2,0.3524,4
pca_ridge,hoptimus0,LYMPH_IDC,AKR1E2,0.3476,4
pca_ridge,hoptimus0,LYMPH_IDC,GTPBP3,0.3362,4
pca_ridge,hoptimus0,LYMPH_IDC,ANKS1B,0.3286,4
pca_ridge,hoptimus0,LYMPH_IDC,CD22,0.3231,4
pca_ridge,hoptimus0,LYMPH_IDC,PARD6B,0.3206,4
pca_ridge,hoptimus0,LYMPH_IDC,NARS2,0.3186,4
pca_ridge,hoptimus0,LYMPH_IDC,PATZ1,0.3151,4
pca_ridge,hoptimus0,LYMPH_IDC,EPHB3,0.3135,4
pca_ridge,hoptimus0,LYMPH_IDC,SERPINI1,0.3116,4
pca_ridge,hoptimus0,LYMPH_IDC,POLD3,0.3107,4
pca_ridge,hoptimus0,LYMPH_IDC,SPP1,0.3035,4
pca_ridge,hoptimus0,LYMPH_IDC,RAB38,0.3024,4
pca_ridge,hoptimus0,LYMPH_IDC,CROT,0.3022,4
pca_ridge,hoptimus0,LYMPH_IDC,CCNO,0.3002,4
pca_ridge,hoptimus0,LYMPH_IDC,HAUS8,0.2939,4
pca_ridge,hoptimus0,LYMPH_IDC,MX1,0.2922,4
pca_ridge,hoptimus0,LYMPH_IDC,CD72,0.2918,4
pca_ridge,hoptimus0,LYMPH_IDC,SCRN1,0.2788,4
pca_ridge,hoptimus0,LYMPH_IDC,ZMAT5,0.2678,4
pca_ridge,hoptimus0,LYMPH_IDC,MAPK8IP2,0.2621,4
pca_ridge,hoptimus0,LYMPH_IDC,IGHV3-11,0.2528,4
pca_ridge,hoptimus0,LYMPH_IDC,CXCL10,0.2438,4
pca_ridge,hoptimus0,LYMPH_IDC,TCF7,0.2382,4
pca_ridge,hoptimus0,LYMPH_IDC,CLNS1A,0.2069,4
pca_ridge,hoptimus0,LYMPH_IDC,DAPK1,0.1935,4
pca_ridge,hoptimus0,LYMPH_IDC,IFI44L,0.1926,4
pca_ridge,hoptimus0,LYMPH_IDC,MYH11,0.1915,4
pca_ridge,hoptimus0,LYMPH_IDC,SNCG,0.1823,4
pca_ridge,hoptimus0,LYMPH_IDC,CXCL11,0.1804,4
pca_ridge,hoptimus0,LYMPH_IDC,AREG,0.1745,4
pca_ridge,hoptimus0,LYMPH_IDC,MX2,0.1649,4
pca_ridge,hoptimus0,LYMPH_IDC,IFIT2,0.1494,4
pca_ridge,hoptimus0,LYMPH_IDC,IGLV9-49,0.139,4
pca_ridge,hoptimus0,LYMPH_IDC,NUDT1,0.1325,4
pca_ridge,hoptimus0,LYMPH_IDC,OASL,0.1273,4
pca_ridge,hoptimus0,LYMPH_IDC,RSAD2,0.1245,4
pca_ridge,hoptimus0,LYMPH_IDC,CCL28,0.1226,4
pca_ridge,hoptimus0,LYMPH_IDC,TMEM64,0.1113,4
pca_ridge,hoptimus0,LYMPH_IDC,HAAO,0.0925,4
pca_ridge,hoptimus0,LYMPH_IDC,IGHV6-1,0.0548,4
pca_ridge,hoptimus0,LYMPH_IDC,CSTA,0.0442,4
pca_ridge,hoptimus0,PAAD,EPCAM,0.879,3
pca_ridge,hoptimus0,PAAD,CD2,0.7044,3
pca_ridge,hoptimus0,PAAD,CD3E,0.6962,3
pca_ridge,hoptimus0,PAAD,IL7R,0.686,3
pca_ridge,hoptimus0,PAAD,CD8A,0.6847,3
pca_ridge,hoptimus0,PAAD,CXCL6,0.6631,3
pca_ridge,hoptimus0,PAAD,CCL5,0.6605,3
pca_ridge,hoptimus0,PAAD,ANPEP,0.6577,3
pca_ridge,hoptimus0,PAAD,PTPRC,0.6368,3
pca_ridge,hoptimus0,PAAD,GZMK,0.6288,3
pca_ridge,hoptimus0,PAAD,IRF8,0.5976,3
pca_ridge,hoptimus0,PAAD,MS4A1,0.5908,3
pca_ridge,hoptimus0,PAAD,AIF1,0.5878,3
pca_ridge,hoptimus0,PAAD,CD79A,0.5775,3
pca_ridge,hoptimus0,PAAD,LIF,0.5628,3
pca_ridge,hoptimus0,PAAD,GPR183,0.5625,3
pca_ridge,hoptimus0,PAAD,CXCL2,0.5601,3
pca_ridge,hoptimus0,PAAD,MKI67,0.5282,3
pca_ridge,hoptimus0,PAAD,CXCR4,0.5265,3
pca_ridge,hoptimus0,PAAD,ACTA2,0.5149,3
pca_ridge,hoptimus0,PAAD,CD27,0.508,3
pca_ridge,hoptimus0,PAAD,GZMA,0.505,3
pca_ridge,hoptimus0,PAAD,UBE2C,0.5046,3
pca_ridge,hoptimus0,PAAD,CPA3,0.496,3
pca_ridge,hoptimus0,PAAD,BANK1,0.4851,3
pca_ridge,hoptimus0,PAAD,DERL3,0.4837,3
pca_ridge,hoptimus0,PAAD,SELL,0.4779,3
pca_ridge,hoptimus0,PAAD,FCGR3A,0.4712,3
pca_ridge,hoptimus0,PAAD,CD14,0.4706,3
pca_ridge,hoptimus0,PAAD,CDK1,0.4667,3
pca_ridge,hoptimus0,PAAD,ACE2,0.4604,3
pca_ridge,hoptimus0,PAAD,VSIG4,0.4576,3
pca_ridge,hoptimus0,PAAD,PLA2G7,0.4493,3
pca_ridge,hoptimus0,PAAD,CCR7,0.4475,3
pca_ridge,hoptimus0,PAAD,CCL19,0.4159,3
pca_ridge,hoptimus0,PAAD,KLRC1,0.4159,3
pca_ridge,hoptimus0,PAAD,TNFRSF17,0.4152,3
pca_ridge,hoptimus0,PAAD,CD19,0.4063,3
pca_ridge,hoptimus0,PAAD,DMBT1,0.3919,3
pca_ridge,hoptimus0,PAAD,CD1C,0.3892,3
pca_ridge,hoptimus0,PAAD,LILRA4,0.3781,3
pca_ridge,hoptimus0,PAAD,FOXP3,0.3613,3
pca_ridge,hoptimus0,PAAD,TCL1A,0.3411,3
pca_ridge,hoptimus0,PAAD,HPGDS,0.3191,3
pca_ridge,hoptimus0,PAAD,ESR1,0.3177,3
pca_ridge,hoptimus0,PAAD,CD1A,0.3147,3
pca_ridge,hoptimus0,PAAD,CXCL9,0.2468,3
pca_ridge,hoptimus0,PAAD,MARCO,0.2431,3
pca_ridge,hoptimus0,PAAD,CXCL10,0.2124,3
pca_ridge,hoptimus0,PAAD,PDCD1,0.1963,3
pca_ridge,hoptimus0,PRAD,SEC11C,0.6318,2
pca_ridge,hoptimus0,PRAD,XBP1,0.5986,2
pca_ridge,hoptimus0,PRAD,AMD1,0.5598,2
pca_ridge,hoptimus0,PRAD,SPON2,0.5558,2
pca_ridge,hoptimus0,PRAD,MPC2,0.5362,2
pca_ridge,hoptimus0,PRAD,SNHG8,0.5316,2
pca_ridge,hoptimus0,PRAD,COX5A,0.4886,2
pca_ridge,hoptimus0,PRAD,PDIA4,0.4753,2
pca_ridge,hoptimus0,PRAD,MT1X,0.4589,2
pca_ridge,hoptimus0,PRAD,COX17,0.4576,2
pca_ridge,hoptimus0,PRAD,PERP,0.4503,2
pca_ridge,hoptimus0,PRAD,PCBD1,0.4445,2
pca_ridge,hoptimus0,PRAD,RPL37A,0.4437,2
pca_ridge,hoptimus0,PRAD,MT1E,0.4428,2
pca_ridge,hoptimus0,PRAD,ZFAS1,0.4261,2
pca_ridge,hoptimus0,PRAD,GLO1,0.415,2
pca_ridge,hoptimus0,PRAD,RPS29,0.4121,2
pca_ridge,hoptimus0,PRAD,RPN1,0.4007,2
pca_ridge,hoptimus0,PRAD,MAOA,0.4003,2
pca_ridge,hoptimus0,PRAD,C1orf43,0.3976,2
pca_ridge,hoptimus0,PRAD,REXO2,0.3975,2
pca_ridge,hoptimus0,PRAD,COX7B,0.3973,2
pca_ridge,hoptimus0,PRAD,GNG5,0.3942,2
pca_ridge,hoptimus0,PRAD,TXNL4A,0.3904,2
pca_ridge,hoptimus0,PRAD,NUDT4,0.378,2
pca_ridge,hoptimus0,PRAD,HSPD1,0.376,2
pca_ridge,hoptimus0,PRAD,TMCO1,0.3694,2
pca_ridge,hoptimus0,PRAD,SGK1,0.3681,2
pca_ridge,hoptimus0,PRAD,SLIRP,0.3669,2
pca_ridge,hoptimus0,PRAD,CAT,0.3617,2
pca_ridge,hoptimus0,PRAD,IMPDH2,0.3545,2
pca_ridge,hoptimus0,PRAD,SVIP,0.3495,2
pca_ridge,hoptimus0,PRAD,SELENOT,0.3494,2
pca_ridge,hoptimus0,PRAD,SNRPE,0.3488,2
pca_ridge,hoptimus0,PRAD,C8orf59,0.3475,2
pca_ridge,hoptimus0,PRAD,CCDC47,0.3456,2
pca_ridge,hoptimus0,PRAD,EIF3H,0.3392,2
pca_ridge,hoptimus0,PRAD,SPCS3,0.3372,2
pca_ridge,hoptimus0,PRAD,DNAJC3,0.3291,2
pca_ridge,hoptimus0,PRAD,HLA-DRA,0.3035,2
pca_ridge,hoptimus0,PRAD,MRPL33,0.2822,2
pca_ridge,hoptimus0,PRAD,C6orf48,0.281,2
pca_ridge,hoptimus0,PRAD,SNHG9,0.2802,2
pca_ridge,hoptimus0,PRAD,SRRM1,0.2751,2
pca_ridge,hoptimus0,PRAD,TOB1,0.2738,2
pca_ridge,hoptimus0,PRAD,MIF,0.254,2
pca_ridge,hoptimus0,PRAD,EIF3E,0.2476,2
pca_ridge,hoptimus0,PRAD,SOD2,0.2284,2
pca_ridge,hoptimus0,PRAD,RSL24D1,0.1987,2
pca_ridge,hoptimus0,PRAD,NUCB2,0.1865,2
pca_ridge,hoptimus0,READ,CD177,0.5866,2
pca_ridge,hoptimus0,READ,GUCA2A,0.5777,2
pca_ridge,hoptimus0,READ,CA2,0.5099,2
pca_ridge,hoptimus0,READ,CA1,0.5047,2
pca_ridge,hoptimus0,READ,SLC26A3,0.4853,2
pca_ridge,hoptimus0,READ,MT1M,0.4607,2
pca_ridge,hoptimus0,READ,MMP28,0.4586,2
pca_ridge,hoptimus0,READ,PADI2,0.4114,2
pca_ridge,hoptimus0,READ,SMPDL3A,0.3829,2
pca_ridge,hoptimus0,READ,BTNL3,0.3699,2
pca_ridge,hoptimus0,READ,APOC1,0.302,2
pca_ridge,hoptimus0,READ,SECTM1,0.2933,2
pca_ridge,hoptimus0,READ,MT1F,0.2915,2
pca_ridge,hoptimus0,READ,SLC26A2,0.2764,2
pca_ridge,hoptimus0,READ,UBD,0.2578,2
pca_ridge,hoptimus0,READ,CLCA1,0.2534,2
pca_ridge,hoptimus0,READ,PLAAT3,0.2377,2
pca_ridge,hoptimus0,READ,EFEMP1,0.2339,2
pca_ridge,hoptimus0,READ,ADAMDEC1,0.2153,2
pca_ridge,hoptimus0,READ,ITGB2,0.21,2
pca_ridge,hoptimus0,READ,SPHK1,0.2061,2
pca_ridge,hoptimus0,READ,CXCL8,0.2015,2
pca_ridge,hoptimus0,READ,LOX,0.1976,2
pca_ridge,hoptimus0,READ,EGLN3,0.1963,2
pca_ridge,hoptimus0,READ,P3H3,0.1938,2
pca_ridge,hoptimus0,READ,PDE9A,0.1777,2
pca_ridge,hoptimus0,READ,MXI1,0.1772,2
pca_ridge,hoptimus0,READ,PTGDS,0.1756,2
pca_ridge,hoptimus0,READ,MMP7,0.1739,2
pca_ridge,hoptimus0,READ,CCL21,0.1695,2
pca_ridge,hoptimus0,READ,CXCL9,0.1638,2
pca_ridge,hoptimus0,READ,FRZB,0.1484,2
pca_ridge,hoptimus0,READ,HMOX1,0.1457,2
pca_ridge,hoptimus0,READ,SPP1,0.1305,2
pca_ridge,hoptimus0,READ,ITIH5,0.1276,2
pca_ridge,hoptimus0,READ,CHI3L1,0.1256,2
pca_ridge,hoptimus0,READ,CLU,0.124,2
pca_ridge,hoptimus0,READ,LAMA3,0.1192,2
pca_ridge,hoptimus0,READ,CEMIP,0.1159,2
pca_ridge,hoptimus0,READ,ANGPTL2,0.1119,2
pca_ridge,hoptimus0,READ,AC010883.3,0.0878,2
pca_ridge,hoptimus0,READ,TPSB2,0.0847,2
pca_ridge,hoptimus0,READ,IGHG2,0.0803,2
pca_ridge,hoptimus0,READ,MMP9,0.0785,2
pca_ridge,hoptimus0,READ,IGHG4,0.0622,2
pca_ridge,hoptimus0,READ,TSPAN9,0.0572,2
pca_ridge,hoptimus0,READ,CXCL10,0.0527,2
pca_ridge,hoptimus0,READ,CCL14,0.0341,2
pca_ridge,hoptimus0,READ,PRRG3,0.0283,2
pca_ridge,hoptimus0,READ,SGK1,0.0149,2
pca_ridge,hoptimus0,SKCM,MAL2,0.8653,2
pca_ridge,hoptimus0,SKCM,SERPINB5,0.8628,2
pca_ridge,hoptimus0,SKCM,AQP3,0.8599,2
pca_ridge,hoptimus0,SKCM,KRTDAP,0.8499,2
pca_ridge,hoptimus0,SKCM,S100A14,0.832,2
pca_ridge,hoptimus0,SKCM,VIM,0.8191,2
pca_ridge,hoptimus0,SKCM,LY6D,0.8127,2
pca_ridge,hoptimus0,SKCM,RHOV,0.7996,2
pca_ridge,hoptimus0,SKCM,MIR205HG,0.7968,2
pca_ridge,hoptimus0,SKCM,DSP,0.7923,2
pca_ridge,hoptimus0,SKCM,TYRP1,0.7909,2
pca_ridge,hoptimus0,SKCM,TP63,0.7885,2
pca_ridge,hoptimus0,SKCM,SBSN,0.7859,2
pca_ridge,hoptimus0,SKCM,KRT16,0.7788,2
pca_ridge,hoptimus0,SKCM,WDFY4,0.7694,2
pca_ridge,hoptimus0,SKCM,KRT17,0.7681,2
pca_ridge,hoptimus0,SKCM,LYZ,0.7672,2
pca_ridge,hoptimus0,SKCM,SLPI,0.7626,2
pca_ridge,hoptimus0,SKCM,GZMK,0.761,2
pca_ridge,hoptimus0,SKCM,DSC1,0.7598,2
pca_ridge,hoptimus0,SKCM,SERPINB2,0.7583,2
pca_ridge,hoptimus0,SKCM,LCK,0.755,2
pca_ridge,hoptimus0,SKCM,COL17A1,0.7496,2
pca_ridge,hoptimus0,SKCM,CAPNS2,0.7407,2
pca_ridge,hoptimus0,SKCM,DMKN,0.7368,2
pca_ridge,hoptimus0,SKCM,ACER1,0.7332,2
pca_ridge,hoptimus0,SKCM,KRT5,0.728,2
pca_ridge,hoptimus0,SKCM,CD52,0.7084,2
pca_ridge,hoptimus0,SKCM,ITM2A,0.7027,2
pca_ridge,hoptimus0,SKCM,BIRC3,0.6936,2
pca_ridge,hoptimus0,SKCM,DEFB1,0.6812,2
pca_ridge,hoptimus0,SKCM,FGFBP1,0.6791,2
pca_ridge,hoptimus0,SKCM,AHNAK2,0.67,2
pca_ridge,hoptimus0,SKCM,POSTN,0.6681,2
pca_ridge,hoptimus0,SKCM,VWF,0.6447,2
pca_ridge,hoptimus0,SKCM,LAMB3,0.6222,2
pca_ridge,hoptimus0,SKCM,CRABP2,0.6087,2
pca_ridge,hoptimus0,SKCM,KRT2,0.5912,2
pca_ridge,hoptimus0,SKCM,IDO1,0.5595,2
pca_ridge,hoptimus0,SKCM,MMRN1,0.527,2
